Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
064290,KR7064290000,인텍플러스,KOSDAQ,우량기업부,18610,1,410,2.25,18280,18990,18060,135329,2495843020,237042933960,12757962,KSQ
270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,19480,2,-130,-0.66,19620,19750,19200,423271,8221016270,236999688480,12191342,KSQ
377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,3660,1,10,0.27,3665,3695,3640,171599,629629020,235704000000,64400000,STK
252990,KR7252990007,샘씨엔에스,KOSDAQ,기술성장기업부,4695,2,-25,-0.53,4785,4820,4605,139749,654639065,235221537740,50153846,KSQ
009580,KR7009580002,무림P&P,KOSPI,,3770,1,70,1.89,3705,3810,3705,107385,402735755,235128581480,62368324,STK
043610,KR7043610005,지니뮤직,KOSDAQ,우량기업부,4035,1,10,0.25,4000,4055,4000,117695,474095645,234495792330,58115438,KSQ
049180,KR7049180003,셀루메드,KOSDAQ,벤처기업부,5540,3,0,0.0,5580,5610,5480,629435,3490933560,234407620640,42159644,KSQ
001470,KR7001470004,삼부토건,KOSPI,,1184,1,11,0.94,1173,1195,1161,1044645,1227817685,234242949375,197673375,STK
365590,KR7365590009,하이딥,KOSDAQ,기술성장기업부,1705,1,3,0.18,1702,1729,1610,4693261,7837165539,234227327808,137457352,KSQ
161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,10700,1,300,2.88,10400,11250,10340,891672,9691713380,234183989550,21989107,KSQ
053300,KR7053300000,한국정보인증,KOSDAQ,중견기업부,5610,1,130,2.37,5510,5620,5450,70087,387958080,233947453600,41776331,KSQ
040910,KR7040910002,아이씨디,KOSDAQ,우량기업부,12940,1,70,0.54,12950,13250,12650,203226,2633997970,233766444220,18065413,KSQ
003960,KR7003960002,사조대림,KOSPI,,25350,1,100,0.4,25250,25700,25050,11593,294703250,233693908500,9164467,STK
001790,KR7001790005,대한제당,KOSPI,,2605,1,50,1.96,2555,2625,2555,189374,490544980,233659590900,89696580,STK
131370,KR7131370009,알서포트,KOSDAQ,벤처기업부,4370,2,-180,-3.96,4440,4440,4335,282392,1236450930,233576158955,53267083,KSQ
094360,KR7094360005,칩스앤미디어,KOSDAQ,벤처기업부,24100,2,-350,-1.43,25000,25100,23600,351811,8490087400,232813607250,9640315,KSQ
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,중견기업부,5280,1,180,3.53,5070,5350,5010,302396,1567510010,232444759680,43692624,KSQ
017890,KR7017890005,한국알콜,KOSDAQ,우량기업부,10750,1,70,0.66,10710,10770,10660,26059,279557820,232261920000,21605760,KSQ
078020,KR7078020005,이베스트투자증권,KOSDAQ,우량기업부,4185,2,-5,-0.12,4195,4200,4155,40254,168130850,232188780150,55481190,KSQ
239890,KR7239890007,피엔에이치테크,KOSDAQ,기술성장기업부,24900,1,50,0.2,25300,25500,24100,240478,5982996450,231086463200,9206632,KSQ
004980,KR7004980009,성신양회,KOSPI,,9430,1,390,4.31,9010,9480,8960,360390,3369020750,230941407660,24516073,STK
000020,KR7000020008,동화약품,KOSPI,,8280,1,50,0.61,8240,8300,8220,35950,297037160,230434627500,27931470,STK
103590,KR7103590006,일진전기,KOSPI,,6200,2,-10,-0.16,6180,6290,6040,657489,4046687470,229898418000,37080390,STK
419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,21900,2,-1000,-4.37,23000,23400,21700,475652,10596938050,229814301450,10517817,KSQ
107590,KR7107590002,미원홀딩스,KOSPI,,98800,2,-600,-0.6,99000,99900,98600,264,26117900,229448000000,2320000,STK
078160,KR7078160009,메디포스트,KOSDAQ,벤처기업부,14170,3,0,0.0,14230,14240,14000,37718,532080790,229325135400,16264194,KSQ
318020,KR7318020005,포인트모바일,KOSDAQ,관리종목(소속부없음),18100,0,0,0.0,0,0,0,0,0,229187123200,12662272,KSQ
068290,KR7068290006,삼성출판사,KOSPI,,22800,3,0,0.0,22850,23000,22700,19337,441123800,229000000000,10000000,STK
025000,KR7025000001,KPX케미칼,KOSPI,,47600,1,200,0.42,47550,47700,47050,1408,66623650,228690000000,4840000,STK
001200,KR7001200005,유진투자증권,KOSPI,,2375,1,10,0.42,2365,2385,2330,212527,500347160,228604746480,96866418,STK
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,19470,2,-130,-0.66,19640,19750,19270,15717,305510070,228100395600,11715480,KSQ
060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,9510,2,-160,-1.65,9550,10020,9430,281021,2704866980,228027018600,24181020,KSQ
001340,KR7001340009,백광산업,KOSPI,,5070,1,160,3.26,4915,5080,4860,380849,1903190430,227287139420,44918407,STK
293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,10150,2,-30,-0.29,10300,10320,10110,128752,1310319010,226779467220,22298866,KSQ
015860,KR7015860000,일진홀딩스,KOSPI,,4620,1,120,2.67,4535,4650,4470,500051,2296108910,226751684385,49347483,STK
014580,KR7014580005,태경비케이,KOSPI,,8250,2,-330,-3.85,8470,8570,8100,2097996,17498183540,226733082000,27583100,STK
002990,KR7002990000,금호건설,KOSPI,,6190,1,100,1.64,6130,6190,6090,46147,282897160,226525537350,36953595,STK
088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,5050,2,-110,-2.13,5070,5150,5010,178910,904889400,226427407920,44926073,KSQ
114810,KR7114810005,한솔아이원스,KOSDAQ,투자주의환기종목(소속부없음),7760,1,160,2.11,7740,7950,7500,265722,2046337390,225718218060,29352174,KSQ
207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,3025,1,65,2.2,3055,3145,3005,7813902,24165428240,225519209700,74675235,KSQ
054450,KR7054450002,텔레칩스,KOSDAQ,벤처기업부,16190,1,60,0.37,16340,16770,16030,214056,3491734690,225435671970,13855911,KSQ
900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3370,2,-180,-5.07,3515,3565,3290,224249,755073125,225369375000,67375000,KSQ
339770,KR7339770000,교촌에프앤비,KOSPI,,9020,1,20,0.22,9080,9090,8970,20067,180727320,225342510800,24982540,STK
026890,KR7026890004,스틱인베스트먼트,KOSPI,,5440,1,90,1.68,5420,5480,5340,60580,326612560,225062145000,41678175,STK
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3175,3,0,0.0,3175,3215,3125,368482,1168003635,224457705745,70473377,KSQ
150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,223669017000,38234020,KSQ
011785,KR7011781002,금호석유우,KOSPI,,73500,1,400,0.55,73700,74900,73200,5079,374948600,223435615400,3023486,STK
008060,KR7008060006,대덕,KOSPI,,6580,3,0,0.0,6590,6620,6560,28608,188508340,223336088500,33890150,STK
408900,KR7408900009,스튜디오미르,KOSDAQ,벤처기업부,41600,1,5200,14.29,36100,41850,36050,323611,12769123150,223048245000,5355300,KSQ
006840,KR7006840003,AK홀딩스,KOSPI,,16670,1,510,3.16,16450,17380,16190,71918,1208853800,222426549190,13247561,STK
092230,KR7092230002,KPX홀딩스,KOSPI,,53000,1,800,1.53,52300,53100,52100,822,43255600,222216379600,4224646,STK
089890,KR7089890008,코세스,KOSDAQ,우량기업부,13380,2,-240,-1.76,13500,13570,13200,592507,7928555300,221243393080,16584962,KSQ
023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,701,1,6,0.86,696,715,690,600566,419963620,221242312776,315609576,KSQ
086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,3510,1,15,0.43,3465,3525,3450,136876,478345455,220485760000,62638000,KSQ
019680,KR7019680008,대교,KOSPI,,2600,1,20,0.78,2580,2615,2565,67703,175074485,220227410000,84702850,STK
054950,KR7054950001,제이브이엠,KOSDAQ,우량기업부,18180,2,-130,-0.71,18360,18430,18090,71881,1308692170,219673337640,12089892,KSQ
011040,KR7011040003,경동제약,KOSDAQ,우량기업부,7160,1,30,0.42,7100,7160,7080,24182,172113200,219381301580,30768766,KSQ
102260,KR7102260007,동성케미컬,KOSPI,,4410,3,0,0.0,4390,4450,4375,63909,280754080,219131700480,49689728,STK
241840,KR7241840008,에이스토리,KOSDAQ,중견기업부,22950,1,100,0.44,22850,23200,22500,63325,1443601550,218942862300,9539994,KSQ
047310,KR7047310008,파워로직스,KOSDAQ,우량기업부,6390,1,140,2.24,6260,6490,6170,565550,3601856420,218917445520,34420982,KSQ
362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,10620,1,450,4.42,10220,10630,10050,736824,7704679420,218460212700,20551290,KSQ
084680,KR7084680008,이월드,KOSPI,,1539,1,18,1.18,1511,1539,1511,73853,112585790,218239731027,141806193,STK
025320,KR7025320003,시노펙스,KOSDAQ,중견기업부,2825,1,5,0.18,2825,2835,2780,504720,1417151605,217879531850,77125498,KSQ
001250,KR7001250000,GS글로벌,KOSPI,,2630,1,105,4.16,2525,2680,2510,2324301,6066972035,217063799320,82533764,STK
038290,KR7038290003,마크로젠,KOSDAQ,우량기업부,20100,1,300,1.52,19900,20150,19740,24021,479628770,216828000000,10841400,KSQ
032300,KR7032300006,한국파마,KOSDAQ,우량기업부,19890,2,-360,-1.78,20250,20250,19800,35106,698952020,216607081860,10906701,KSQ
018290,KR7018290007,브이티지엠피,KOSDAQ,우량기업부,6250,1,80,1.3,6140,6470,6100,1926788,12103043580,216558848040,34483893,KSQ
121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,5050,1,100,2.02,4955,5110,4955,133278,671130815,216325930900,42836818,KSQ
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,24900,2,-400,-1.58,25600,25600,24750,26364,659056500,215866270800,8617416,KSQ
115960,KR7115960007,연우,KOSDAQ,우량기업부,17370,1,320,1.88,17050,17580,16810,64080,1112713320,215725200000,12398000,KSQ
162300,KR7162300008,신스틸,KOSDAQ,중견기업부,5380,1,20,0.37,5360,5510,5310,302325,1628094590,215580111800,40295348,KSQ
005720,KR7005720008,넥센,KOSPI,,4020,2,-5,-0.12,4025,4100,4005,4298,17329505,215514507425,53543977,STK
009155,KR7009151002,삼성전기우,KOSPI,,74200,2,-400,-0.54,74600,74700,73500,4783,353998800,215116816000,2906984,STK
011760,KR7011760006,현대코퍼레이션,KOSPI,,16170,1,270,1.7,16050,16330,15840,49832,804572640,214838407840,13228966,STK
005389,KR7005383005,현대차3우B,KOSPI,,89200,1,500,0.56,88900,89400,88400,8351,742163200,214717206400,2404448,STK
096760,KR7096760004,JW홀딩스,KOSPI,,3045,1,30,1.0,3015,3090,3005,50976,154695595,214504129770,70444706,STK
073490,KR7073490005,이노와이어리스,KOSDAQ,우량기업부,28250,2,-150,-0.53,28550,28550,27900,28073,788959750,214428457200,7603846,KSQ
015890,KR7015890007,태경산업,KOSPI,,7360,3,0,0.0,7400,7590,7240,486905,3608400880,214246737500,29228750,STK
042000,KR7042000000,카페24,KOSDAQ,기술성장기업부,9530,2,-90,-0.94,9540,9660,9450,31751,301729250,214173324960,22497198,KSQ
044340,KR7044340008,위닉스,KOSDAQ,우량기업부,11940,2,-80,-0.67,12020,12100,11930,32513,389404660,214123631500,17873425,KSQ
032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,1427,1,47,3.41,1390,1434,1372,1145873,1601196760,214038272784,150625104,KSQ
019210,KR7019210004,와이지-원,KOSDAQ,중견기업부,6990,1,150,2.19,6870,7010,6730,364734,2520680790,213710994810,30573819,KSQ
086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,6420,2,-130,-1.98,6550,6570,6410,73901,477937820,213364555240,33182668,KSQ
263600,KR7263600009,덕우전자,KOSDAQ,우량기업부,13440,2,-340,-2.47,13650,13860,13150,567001,7657727780,213306850900,15930310,KSQ
029480,KR7029480001,광무,KOSDAQ,중견기업부,5450,1,230,4.41,5090,5710,4940,8436116,45417634920,213128286040,39322562,KSQ
095570,KR7095570008,AJ네트웍스,KOSPI,,4555,2,-65,-1.41,4620,4705,4470,335534,1521887235,213041442250,46822295,STK
031980,KR7031980006,피에스케이홀딩스,KOSDAQ,벤처기업부,9870,1,70,0.71,9920,10020,9630,60474,592932600,212820838650,21562395,KSQ
274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,16950,1,70,0.41,16980,17380,16370,465522,7878241310,212560203750,12540425,KSQ
000155,KR7000151001,두산우,KOSPI,,52900,1,1200,2.32,51800,53400,51000,2145,111580400,211812486000,3996462,STK
138080,KR7138080007,오이솔루션,KOSDAQ,우량기업부,19890,1,460,2.37,19430,19900,19170,80677,1579684160,211313249550,10624095,KSQ
007160,KR7007160005,사조산업,KOSPI,,42150,1,200,0.48,41950,42350,41800,3227,135636750,210750000000,5000000,STK
229640,KR7229640008,LS전선아시아,KOSPI,,6880,1,10,0.15,6870,6900,6840,41136,282565910,210699167520,30624879,STK
204620,KR7204620009,글로벌텍스프리,KOSDAQ,벤처기업부,3835,1,335,9.57,3560,3880,3535,4555603,17171517515,209906514000,54877520,KSQ
001080,KR7001080001,만호제강,KOSPI,,50500,2,-800,-1.56,51300,51700,50500,7301,371786000,209575000000,4150000,STK
000140,KR7000140004,하이트진로홀딩스,KOSPI,,9020,2,-10,-0.11,9080,9100,9010,13354,120682430,209557087950,23206765,STK
950170,KR8392080006,JTC,KOSDAQ,관리종목(소속부없음),4185,1,150,3.72,4035,4205,4000,48240,198612015,209452114795,50288623,KSQ
078150,KR7078150000,HB테크놀러지,KOSDAQ,우량기업부,2670,1,30,1.14,2620,2695,2565,5791349,15208468640,209324628900,78990426,KSQ
006060,KR7006060008,화승인더,KOSPI,,3780,1,15,0.4,3740,3780,3740,66785,251153040,208833000000,55320000,STK
251370,KR7251370003,와이엠티,KOSDAQ,우량기업부,12930,1,250,1.97,12700,12990,12550,29531,376676740,208825139200,16314464,KSQ
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,14190,1,380,2.75,13740,14270,13740,20295,284125530,208740000000,14700000,KSQ
096240,KR7096240007,크레버스,KOSDAQ,우량기업부,18190,1,150,0.83,18100,18360,17960,50044,908879200,208595815480,11543764,KSQ
262260,KR7262260003,에이프로,KOSDAQ,우량기업부,14450,1,1050,7.84,13410,14500,13360,661580,9350958600,208089665630,14440643,KSQ
003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,352,2,-5,-1.4,357,359,351,881851,311984221,207942914240,585754688,STK
033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,5160,1,70,1.38,5090,5290,5030,259169,1338236850,207762489650,40342231,KSQ
127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,18450,1,1480,8.72,17800,19310,17480,3201276,58767955550,207661058640,11366232,KSQ
340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,19250,1,1070,5.89,18850,19850,18670,968603,18808407240,207011702560,10759444,KSQ
039440,KR7039440003,에스티아이,KOSDAQ,우량기업부,13070,1,90,0.69,13090,13130,12650,222572,2888479620,206898100000,15830000,KSQ
057880,KR7057880007,피에이치씨,KOSDAQ,관리종목(소속부없음),1740,0,0,0.0,0,0,0,0,0,206724832500,118807375,KSQ
051980,KR7051980001,중앙디앤엠,KOSDAQ,투자주의환기종목(소속부없음),3295,1,675,25.76,2660,3405,2535,7253279,22118445455,206646038480,63001841,KSQ
015360,KR7015360001,예스코홀딩스,KOSPI,,34700,2,-200,-0.57,34600,35150,33550,11320,389732350,206400000000,6000000,STK
011700,KR7011700002,한신기계,KOSPI,,6360,1,280,4.61,6080,6410,6020,655845,4073017130,206357520360,32446151,STK
000430,KR7000430009,대원강업,KOSPI,,3320,2,-15,-0.45,3365,3365,3295,74431,246844105,206150000000,62000000,STK
366030,KR7366030005,공구우먼,KOSDAQ,중견기업부,9080,2,-180,-1.94,9250,9260,9030,314020,2859918290,205826985000,22618350,KSQ
035150,KR7035150002,백산,KOSPI,,8830,1,380,4.5,8470,8900,8380,271062,2363525720,205349550000,23415000,STK
001270,KR7001270008,부국증권,KOSPI,,19800,1,10,0.05,19790,20000,19610,1511,29924630,205323742800,10369886,STK
126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,6950,4,1600,29.91,5400,6950,5300,10387792,67656626400,205274463300,29535894,KSQ
092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,17750,1,1970,12.48,15850,19740,15510,4108533,73396398270,205169042340,11571858,KSQ
033340,KR7033340001,좋은사람들,KOSDAQ,중견기업부,2110,0,0,0.0,0,0,0,0,0,204565677380,96950558,KSQ
900140,KYG5307W1015,엘브이엠씨홀딩스,KOSPI,,2055,2,-70,-3.29,2105,2125,2020,414752,853647395,204380635335,99455297,STK
000540,KR7000540005,흥국화재,KOSPI,,3175,1,5,0.16,3195,3230,3150,27052,85885975,204291611100,64242645,STK
102120,KR7102120003,어보브반도체,KOSDAQ,우량기업부,11440,1,230,2.05,11730,12190,11330,2657645,31342005040,203945236910,17780753,KSQ
047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,9440,2,-10,-0.11,9460,9500,9370,76646,720447670,203882271780,21712702,KSQ
00279K,KR700279K010,아모레G3우(전환),KOSPI,,28750,1,600,2.13,28050,29350,28050,4603,131634300,203546140000,7092200,STK
002390,KR7002390003,한독,KOSPI,,14740,2,-70,-0.47,14750,14860,14630,18283,269066780,203149747080,13763533,STK
097955,KR7097951008,CJ제일제당 우,KOSPI,,152400,2,-200,-0.13,155600,155600,151200,1496,228830900,202831762400,1327433,STK
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3660,2,-45,-1.21,3710,3720,3605,51777,190009460,202280520660,55955884,STK
053580,KR7053580007,웹케시,KOSDAQ,우량기업부,14850,1,20,0.13,14840,14880,14600,9994,147830100,201952832880,13636248,KSQ
094820,KR7094820008,일진파워,KOSDAQ,우량기업부,13330,1,540,4.22,12840,13550,12580,321166,4208119850,201753126420,15078709,KSQ
024850,KR7024850000,HLB이노베이션,KOSDAQ,중견기업부,3020,2,-225,-6.93,3220,3230,2980,3178637,9772036440,201184373775,66507231,KSQ
010955,KR7010951002,S-Oil우,KOSPI,,49950,1,350,0.71,49950,50000,49600,5154,256928800,200493060950,4021927,STK
257720,KR7257720003,실리콘투,KOSDAQ,벤처기업부,3330,1,130,4.06,3215,3400,3185,4230699,14111079165,200390189220,60177234,KSQ
138580,KR7138580006,비즈니스온,KOSDAQ,벤처기업부,8940,2,-60,-0.67,9000,9000,8850,14067,124959280,200298727440,22556163,KSQ
136490,KR7136490000,선진,KOSPI,,8380,2,-10,-0.12,8350,8490,8300,22511,188203800,199510877560,23779604,STK
256940,KR7256940008,케이피에스,KOSDAQ,벤처기업부,10660,2,-200,-1.84,10970,10990,10450,229225,2436619190,199298234540,18748658,KSQ
376190,KR7376190005,엘비루셈,KOSDAQ,중견기업부,8140,1,140,1.75,8370,8370,7950,475025,3885041200,199260000000,24600000,KSQ
078520,KR7078520004,에이블씨엔씨,KOSPI,,7370,1,330,4.69,6950,7410,6950,105598,766310750,199236592830,27033459,STK
039570,KR7039570007,HDC랩스,KOSPI,,7710,2,-40,-0.52,7760,7800,7610,8481,65399620,198575647650,25957601,STK
012610,KR7012610002,경인양행,KOSPI,,4765,1,115,2.47,4655,4810,4610,160889,757920940,198301979225,41616365,STK
122990,KR7122990005,와이솔,KOSDAQ,우량기업부,7040,2,-20,-0.28,7090,7100,6900,49305,343473720,198154195230,28186941,KSQ
192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,31800,2,-400,-1.24,32000,32500,31500,20565,657231550,197680343400,6216363,KSQ
033100,KR7033100009,제룡전기,KOSDAQ,벤처기업부,12270,1,340,2.85,11910,12540,11750,325740,3996597340,197407006610,16062409,KSQ
078350,KR7078350006,한양디지텍,KOSDAQ,우량기업부,12870,1,230,1.82,12710,13450,12640,248896,3248906700,196804971620,15244382,KSQ
051360,KR7051360006,토비스,KOSDAQ,우량기업부,11980,1,680,6.02,11450,12140,11300,328201,3892565250,196512184260,16417058,KSQ
018000,KR7018000000,유니슨,KOSDAQ,중견기업부,1607,1,6,0.37,1601,1608,1592,237450,379884369,196330324938,122248023,KSQ
148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,16640,2,-500,-2.92,16990,17320,16570,334057,5660621310,196208278650,11784281,KSQ
309960,KR7309960003,LB인베스트먼트,KOSDAQ,중견기업부,8450,4,1950,30.0,6500,8450,6110,23386142,176439583810,196185669550,23217239,KSQ
121800,KR7121800007,비덴트,KOSDAQ,벤처기업부,3355,2,-45,-1.32,3395,3430,3290,1309176,4397811720,195864271680,58292938,KSQ
002100,KR7002100006,경농,KOSPI,,10050,1,20,0.2,10020,10080,9980,8916,89475140,195811427250,19522575,STK
065660,KR7065660003,안트로젠,KOSDAQ,기술성장기업부,20000,2,-450,-2.2,20350,20400,19790,40326,807359060,194627460000,9731373,KSQ
092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,16050,2,-100,-0.62,16250,16250,15990,6099,98074110,194504140000,12043600,KSQ
417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,50500,1,3800,8.14,47600,51400,47050,240649,11928312350,194376727500,3879775,KSQ
